City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
Boston,East,7/1/1933,0:00,11.876,NaN,9.415,4.835,4.694,-0.024,NaN,-2.025,0
Boston,East,8/1/1933,0:00,11.475,NaN,9.415,4.825,4.684,-0.044,NaN,-2.025,0
Boston,East,9/1/1933,0:00,11.275,NaN,9.576,4.946,4.805,0.035,NaN,-1.625,0
Boston,East,10/1/1933,0:00,10.977,NaN,9.376,4.795,4.654,-0.063,NaN,-2.025,0
Boston,East,11/1/1933,0:00,11.675,NaN,9.116,4.674,4.536,-0.034,NaN,-2.226,0
Boston,East,12/1/1933,0:00,11.675,NaN,9.034,4.586,4.494,-0.054,NaN,-3.124,0
Boston,East,1/1/1934,0:00,11.774,NaN,8.956,4.494,4.395,-0.165,NaN,-2.724,0
Boston,East,2/1/1934,0:00,11.774,NaN,8.815,4.307,4.215,-0.385,NaN,-2.226,0
Boston,East,3/1/1934,0:00,10.875,NaN,8.864,4.244,4.126,-0.615,NaN,-2.524,0
Boston,East,4/1/1934,0:00,11.574,NaN,9.244,4.664,4.526,-0.195,NaN,-2.524,0
Boston,East,5/1/1934,0:00,11.275,NaN,9.097,4.484,4.356,-0.395,NaN,-2.724,0
Boston,East,6/1/1934,0:00,11.475,NaN,9.435,4.835,4.694,-0.034,NaN,-2.426,0
Boston,East,7/1/1934,0:00,11.377,NaN,9.366,4.717,4.576,-0.214,NaN,-2.324,0
Boston,East,8/1/1934,0:00,11.177,NaN,9.136,4.615,4.474,-0.185,NaN,-2.226,0
Boston,East,9/1/1934,0:00,10.875,NaN,9.205,4.756,4.635,0.074,NaN,-1.924,0
Boston,East,10/1/1934,0:00,11.774,NaN,9.234,4.874,4.756,0.284,NaN,-1.225,0
Boston,East,11/1/1934,0:00,10.576,NaN,8.985,4.566,4.454,-0.063,NaN,-1.523,0
Boston,East,12/1/1934,0:00,11.574,NaN,8.936,4.546,4.435,-0.063,NaN,-2.124,0
Boston,East,1/1/1935,0:00,10.875,NaN,9.097,4.615,4.517,-0.073,NaN,-2.724,0
Boston,East,2/1/1935,0:00,11.675,NaN,8.936,4.385,4.274,-0.385,NaN,-2.626,0
Boston,East,3/1/1935,0:00,11.377,NaN,9.146,4.536,4.425,-0.293,NaN,-2.626,0
Boston,East,4/1/1935,0:00,10.776,NaN,9.566,4.927,4.776,-0.014,NaN,-2.626,0
