City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
Charleston,East,9/1/1951,0:00,6.137,NaN,5.185,2.826,2.715,0.244,NaN,-0.865,0
Charleston,East,10/1/1951,0:00,6.737,NaN,5.727,3.354,3.236,0.746,NaN,-0.665,0
Charleston,East,11/1/1951,0:00,7.036,NaN,5.195,2.767,2.636,0.077,NaN,-1.265,0
Charleston,East,12/1/1951,0:00,7.137,NaN,4.916,2.416,2.314,-0.284,NaN,-1.665,0
Charleston,East,1/1/1952,0:00,6.035,NaN,4.736,2.275,2.167,-0.415,NaN,-1.964,0
Charleston,East,2/1/1952,0:00,6.835,NaN,4.887,2.456,2.347,-0.195,NaN,-1.363,0
Charleston,East,3/1/1952,0:00,6.235,NaN,4.916,2.495,2.406,-0.113,NaN,-1.363,0
Charleston,East,4/1/1952,0:00,6.035,NaN,4.785,2.357,2.246,-0.304,NaN,-1.465,0
Charleston,East,5/1/1952,0:00,6.235,NaN,5.005,2.606,2.485,-0.025,NaN,-1.363,0
Charleston,East,6/1/1952,0:00,5.835,NaN,4.755,2.305,2.186,-0.386,NaN,-1.665,0
Charleston,East,7/1/1952,0:00,6.235,NaN,4.877,2.416,2.295,-0.274,NaN,-1.564,0
Charleston,East,8/1/1952,0:00,6.137,NaN,4.965,2.557,2.446,-0.064,NaN,-1.964,0
Charleston,East,9/1/1952,0:00,NaN,NaN,5.517,3.095,2.987,0.454,NaN,NaN,0
Charleston,East,10/1/1952,0:00,NaN,NaN,5.444,3.026,2.905,0.366,NaN,NaN,0
Charleston,East,11/1/1952,0:00,NaN,NaN,4.975,2.557,2.446,-0.084,NaN,NaN,0
Charleston,East,12/1/1952,0:00,6.235,NaN,5.024,2.597,2.495,-0.035,NaN,-1.265,0
Charleston,East,1/1/1953,0:00,5.936,NaN,4.555,2.104,1.986,-0.596,NaN,-1.865,0
Charleston,East,2/1/1953,0:00,5.936,NaN,4.447,1.977,1.875,-0.694,NaN,-3.263,0
Charleston,East,3/1/1953,0:00,6.137,NaN,4.775,2.285,2.186,-0.405,NaN,-2.065,0
Charleston,East,4/1/1953,0:00,6.835,NaN,4.824,2.347,2.226,-0.363,NaN,-1.964,0
Charleston,East,5/1/1953,0:00,6.435,NaN,4.765,2.255,2.147,-0.474,NaN,-1.265,0
Charleston,East,6/1/1953,0:00,6.137,NaN,5.126,2.656,2.534,-0.054,NaN,-1.265,0
Charleston,East,7/1/1953,0:00,6.635,NaN,5.024,2.515,2.406,-0.225,NaN,-1.564,0
Charleston,East,8/1/1953,0:00,6.835,NaN,5.205,2.744,2.646,0.087,NaN,-1.163,0
Charleston,East,9/1/1953,0:00,7.236,NaN,5.507,3.095,3.007,0.507,NaN,-0.563,0
Charleston,East,10/1/1953,0:00,7.236,NaN,5.497,3.144,3.046,0.585,NaN,-0.763,0
Charleston,East,11/1/1953,0:00,6.537,NaN,5.136,2.744,2.626,0.126,NaN,-1.163,0
Charleston,East,12/1/1953,0:00,6.137,NaN,4.746,2.367,2.246,-0.254,NaN,-2.466,0
Charleston,East,1/1/1954,0:00,5.835,NaN,4.677,2.255,2.157,-0.363,NaN,-2.764,0
Charleston,East,2/1/1954,0:00,6.337,NaN,4.896,2.436,2.334,-0.215,NaN,-1.363,0
Charleston,East,3/1/1954,0:00,5.736,NaN,4.604,2.124,1.996,-0.606,NaN,-2.764,0
Charleston,East,4/1/1954,0:00,6.937,NaN,5.116,2.606,2.495,-0.133,NaN,-1.465,0
Charleston,East,5/1/1954,0:00,6.835,NaN,5.316,2.797,2.656,0.005,NaN,-1.465,0
Charleston,East,6/1/1954,0:00,6.937,NaN,5.346,2.856,2.734,0.116,NaN,-1.265,0
Charleston,East,7/1/1954,0:00,6.435,NaN,5.106,2.587,2.465,-0.176,NaN,-1.465,0
Charleston,East,8/1/1954,0:00,6.337,NaN,4.916,2.426,2.314,-0.284,NaN,-2.065,0
Charleston,East,9/1/1954,0:00,6.835,NaN,5.116,2.725,2.616,0.116,NaN,-0.763,0
Charleston,East,10/1/1954,0:00,6.635,NaN,5.146,2.767,2.656,0.165,NaN,-1.163,0
Charleston,East,11/1/1954,0:00,7.236,NaN,5.034,2.587,2.475,-0.084,NaN,-1.065,0
Charleston,East,12/1/1954,0:00,6.537,NaN,4.595,2.065,1.977,-0.645,NaN,-2.764,0
Charleston,East,1/1/1955,0:00,6.337,NaN,4.926,2.416,2.314,-0.304,NaN,-1.865,0
Charleston,East,2/1/1955,0:00,6.137,NaN,4.814,2.275,2.177,-0.464,NaN,-2.564,0
Charleston,East,3/1/1955,0:00,6.137,NaN,4.647,2.137,2.036,-0.573,NaN,-2.164,0
Charleston,East,4/1/1955,0:00,6.635,NaN,5.057,2.534,2.416,-0.215,NaN,-1.465,0
Charleston,East,5/1/1955,0:00,6.737,NaN,5.307,2.826,2.695,0.087,NaN,-1.465,0
Charleston,East,6/1/1955,0:00,6.937,NaN,5.254,2.816,2.685,0.116,NaN,-1.363,0
Charleston,East,7/1/1955,0:00,6.337,NaN,5.024,2.567,2.426,-0.176,NaN,-1.764,0
Charleston,East,8/1/1955,0:00,7.334,NaN,5.336,2.925,2.797,0.244,NaN,-1.163,0
Charleston,East,9/1/1955,0:00,6.537,NaN,5.444,3.036,2.915,0.395,NaN,-0.763,0
Charleston,East,10/1/1955,0:00,6.937,NaN,5.644,3.207,3.076,0.517,NaN,-1.265,0
Charleston,East,11/1/1955,0:00,6.337,NaN,4.995,2.515,2.396,-0.215,NaN,-2.164,0
Charleston,East,12/1/1955,0:00,6.537,NaN,4.946,2.357,2.255,-0.435,NaN,-1.964,0
Charleston,East,1/1/1956,0:00,6.337,NaN,5.057,2.456,2.347,-0.363,NaN,-2.065,0
Charleston,East,2/1/1956,0:00,5.936,NaN,4.696,2.157,2.036,-0.615,NaN,-2.564,0
Charleston,East,3/1/1956,0:00,6.035,NaN,4.667,2.124,2.026,-0.615,NaN,-2.065,0
Charleston,East,4/1/1956,0:00,6.737,NaN,4.765,2.285,2.177,-0.415,NaN,-1.363,0
Charleston,East,5/1/1956,0:00,6.937,NaN,5.126,2.626,2.515,-0.084,NaN,-1.363,0
Charleston,East,6/1/1956,0:00,6.835,NaN,5.024,2.495,2.387,-0.254,NaN,-1.265,0
Charleston,East,7/1/1956,0:00,6.235,NaN,4.614,2.036,1.927,-0.763,NaN,-2.266,0
Charleston,East,8/1/1956,0:00,6.737,NaN,5.175,2.577,2.475,-0.235,NaN,-1.865,0
Charleston,East,9/1/1956,0:00,6.435,NaN,5.395,2.866,2.734,0.077,NaN,-1.465,0
Charleston,East,10/1/1956,0:00,6.435,NaN,5.677,3.187,3.036,0.405,NaN,-1.065,0
Charleston,East,11/1/1956,0:00,7.036,NaN,5.185,2.656,2.557,-0.084,NaN,-1.363,0
Charleston,East,12/1/1956,0:00,6.737,NaN,4.496,1.937,1.835,-0.825,NaN,-2.466,0
Charleston,East,1/1/1957,0:00,6.537,NaN,4.614,2.036,1.957,-0.704,NaN,-2.364,0
Charleston,East,2/1/1957,0:00,6.537,NaN,5.057,2.515,2.416,-0.225,NaN,-1.665,0
Charleston,East,3/1/1957,0:00,6.537,NaN,5.254,2.725,2.587,-0.084,NaN,-1.265,0
Charleston,East,4/1/1957,0:00,6.435,NaN,4.857,2.314,2.177,-0.494,NaN,-1.564,0
Charleston,East,5/1/1957,0:00,6.937,NaN,5.297,2.734,2.616,-0.064,NaN,-1.265,0
Charleston,East,6/1/1957,0:00,6.737,NaN,5.225,2.636,2.505,-0.215,NaN,-1.665,0
Charleston,East,7/1/1957,0:00,7.137,NaN,5.375,2.777,2.646,-0.084,NaN,-1.363,0
Charleston,East,8/1/1957,0:00,7.137,NaN,5.556,3.017,2.875,0.205,NaN,-1.465,0
Charleston,East,9/1/1957,0:00,7.236,NaN,5.487,2.987,2.836,0.185,NaN,-0.865,0
Charleston,East,10/1/1957,0:00,6.635,NaN,5.664,3.246,3.115,0.556,NaN,-1.065,0
Charleston,East,11/1/1957,0:00,6.835,NaN,5.477,2.967,2.836,0.195,NaN,-1.665,0
Charleston,East,12/1/1957,0:00,6.635,NaN,4.975,2.456,2.357,-0.274,NaN,-1.465,0
Charleston,East,1/1/1958,0:00,6.635,NaN,4.985,2.456,2.324,-0.323,NaN,-1.363,0
Charleston,East,2/1/1958,0:00,5.635,NaN,4.457,1.826,1.727,-1.016,NaN,-2.466,0
Charleston,East,3/1/1958,0:00,6.937,NaN,5.097,2.485,2.367,-0.353,NaN,-1.764,0
Charleston,East,4/1/1958,0:00,7.236,NaN,5.316,2.675,2.534,-0.245,NaN,-1.265,0
Charleston,East,5/1/1958,0:00,6.835,NaN,5.205,2.505,2.396,-0.415,NaN,-1.764,0
Charleston,East,6/1/1958,0:00,6.737,NaN,5.185,2.597,2.446,-0.304,NaN,-1.363,0
Charleston,East,7/1/1958,0:00,6.137,NaN,4.916,2.265,2.147,-0.625,NaN,-1.665,0
Charleston,East,8/1/1958,0:00,6.137,NaN,5.057,2.446,2.324,-0.396,NaN,-1.465,0
Charleston,East,9/1/1958,0:00,6.737,NaN,5.346,2.826,2.705,0.077,NaN,-1.265,0
Charleston,East,10/1/1958,0:00,7.036,NaN,5.746,3.256,3.125,0.507,NaN,-1.065,0
Charleston,East,11/1/1958,0:00,6.737,NaN,5.195,2.626,2.534,-0.123,NaN,-1.265,0
Charleston,East,12/1/1958,0:00,6.937,NaN,5.116,2.524,2.436,-0.245,NaN,-1.665,0
Charleston,East,1/1/1959,0:00,6.337,NaN,4.814,2.206,2.095,-0.615,NaN,-1.865,0
Charleston,East,2/1/1959,0:00,6.137,NaN,4.834,2.226,2.114,-0.596,NaN,-2.466,0
Charleston,East,3/1/1959,0:00,6.035,NaN,4.877,2.236,2.114,-0.645,NaN,-2.364,0
Charleston,East,4/1/1959,0:00,7.137,NaN,4.956,2.295,2.177,-0.606,NaN,-1.665,0
Charleston,East,5/1/1959,0:00,6.635,NaN,5.087,2.465,2.347,-0.396,NaN,-2.164,0
Charleston,East,6/1/1959,0:00,7.334,NaN,5.297,2.734,2.597,-0.104,NaN,-1.465,0
Charleston,East,7/1/1959,0:00,6.635,NaN,5.156,2.616,2.505,-0.143,NaN,-1.265,0
Charleston,East,8/1/1959,0:00,6.137,NaN,5.034,2.446,2.347,-0.343,NaN,-1.363,0
Charleston,East,9/1/1959,0:00,8.135,NaN,5.477,3.026,2.875,0.267,NaN,-1.065,0
Charleston,East,10/1/1959,0:00,6.737,NaN,5.664,3.085,2.977,0.277,NaN,-0.763,0
Charleston,East,11/1/1959,0:00,7.236,NaN,5.576,2.977,2.856,0.136,NaN,-2.764,0
Charleston,East,12/1/1959,0:00,6.835,NaN,5.195,2.577,2.426,-0.343,NaN,-1.964,0
Charleston,East,1/1/1960,0:00,6.737,NaN,5.254,2.626,2.515,-0.235,NaN,-1.665,0
Charleston,East,2/1/1960,0:00,6.337,NaN,5.024,2.387,2.314,-0.396,NaN,-2.164,0
Charleston,East,3/1/1960,0:00,6.835,NaN,4.985,2.387,2.295,-0.405,NaN,-1.564,0
Charleston,East,4/1/1960,0:00,5.936,NaN,5.015,2.387,2.314,-0.376,NaN,-1.865,0
Charleston,East,5/1/1960,0:00,6.537,NaN,5.287,2.675,2.616,-0.054,NaN,-1.363,0
Charleston,East,6/1/1960,0:00,7.836,NaN,5.395,2.846,2.695,-0.005,NaN,-0.763,0
Charleston,East,7/1/1960,0:00,7.534,NaN,5.425,2.816,2.715,-0.005,NaN,-0.963,0
Charleston,East,8/1/1960,0:00,6.337,NaN,5.415,2.797,2.675,-0.074,NaN,-1.764,0
Charleston,East,9/1/1960,0:00,7.137,NaN,5.864,3.315,3.177,0.497,NaN,-0.563,0
Charleston,East,10/1/1960,0:00,6.937,NaN,5.795,3.236,3.095,0.385,NaN,-0.563,0
Charleston,East,11/1/1960,0:00,6.737,NaN,5.136,2.616,2.495,-0.133,NaN,-1.363,0
Charleston,East,12/1/1960,0:00,6.235,NaN,4.965,2.387,2.275,-0.405,NaN,-2.466,0
Charleston,East,1/1/1961,0:00,6.737,NaN,4.726,2.186,2.075,-0.573,NaN,-2.466,0
Charleston,East,2/1/1961,0:00,6.035,NaN,4.726,2.167,2.055,-0.606,NaN,-2.764,0
Charleston,East,3/1/1961,0:00,6.835,NaN,5.077,2.505,2.377,-0.323,NaN,-1.665,0
Charleston,East,4/1/1961,0:00,6.937,NaN,4.877,2.305,2.167,-0.543,NaN,-2.065,0
Charleston,East,5/1/1961,0:00,6.337,NaN,5.307,2.685,2.567,-0.176,NaN,-1.363,0
Charleston,East,6/1/1961,0:00,6.635,NaN,5.044,2.377,2.275,-0.504,NaN,-1.363,0
Charleston,East,7/1/1961,0:00,6.737,NaN,5.097,2.377,2.255,-0.573,NaN,-1.564,0
Charleston,East,8/1/1961,0:00,6.537,NaN,5.277,2.606,2.505,-0.264,NaN,-1.665,0
Charleston,East,9/1/1961,0:00,6.835,NaN,5.576,3.026,2.895,0.225,NaN,-0.763,0
Charleston,East,10/1/1961,0:00,7.334,NaN,5.546,3.056,2.935,0.356,NaN,-1.163,0
Charleston,East,11/1/1961,0:00,6.937,NaN,5.487,3.026,2.895,0.316,NaN,-0.963,0
Charleston,East,12/1/1961,0:00,6.337,NaN,4.916,2.416,2.305,-0.304,NaN,-1.465,0
Charleston,East,1/1/1962,0:00,6.137,NaN,4.565,1.996,1.894,-0.783,NaN,-2.863,0
Charleston,East,2/1/1962,0:00,6.635,NaN,5.234,2.616,2.515,-0.215,NaN,-1.465,0
Charleston,East,3/1/1962,0:00,7.734,NaN,5.507,2.954,2.836,0.156,NaN,-2.065,0
Charleston,East,4/1/1962,0:00,6.435,NaN,4.906,2.255,2.147,-0.615,NaN,-1.764,0
Charleston,East,5/1/1962,0:00,7.334,NaN,5.507,2.866,2.734,-0.025,NaN,-1.065,0
Charleston,East,6/1/1962,0:00,6.937,NaN,5.536,2.915,2.787,0.034,NaN,-0.963,0
Charleston,East,7/1/1962,0:00,6.937,NaN,5.395,2.807,2.695,-0.005,NaN,-1.163,0
Charleston,East,8/1/1962,0:00,6.635,NaN,5.405,2.866,2.734,0.067,NaN,-1.363,0
Charleston,East,9/1/1962,0:00,7.036,NaN,5.605,3.144,2.987,0.366,NaN,-0.865,0
Charleston,East,10/1/1962,0:00,6.937,NaN,5.605,3.135,2.997,0.395,NaN,-1.065,0
Charleston,East,11/1/1962,0:00,7.137,NaN,5.385,2.816,2.754,0.116,NaN,-2.564,0
Charleston,East,12/1/1962,0:00,6.835,NaN,5.126,2.544,2.436,-0.245,NaN,-2.666,0
Charleston,East,1/1/1963,0:00,6.936,NaN,5.146,2.534,2.436,-0.284,NaN,-2.264,0
Charleston,East,2/1/1963,0:00,6.635,NaN,4.916,2.334,2.216,-0.484,NaN,-1.964,0
Charleston,East,3/1/1963,0:00,5.936,NaN,4.604,1.977,1.875,-0.855,NaN,-2.065,0
Charleston,East,4/1/1963,0:00,6.435,NaN,4.877,2.255,2.177,-0.533,NaN,-2.266,0
Charleston,East,5/1/1963,0:00,7.137,NaN,5.146,2.587,2.475,-0.205,NaN,-1.764,0
Charleston,East,6/1/1963,0:00,6.435,NaN,5.024,2.456,2.334,-0.353,NaN,-1.964,0
Charleston,East,7/1/1963,0:00,6.035,5.277,4.857,2.314,2.216,-0.425,-0.596,-1.964,0
Charleston,East,8/1/1963,0:00,6.435,5.444,5.057,2.524,2.416,-0.215,-0.396,-1.265,0
Charleston,East,9/1/1963,0:00,6.635,5.996,5.697,3.246,3.115,0.546,0.385,-0.865,0
Charleston,East,10/1/1963,0:00,6.635,5.874,5.644,3.115,2.997,0.336,0.185,-1.363,0
Charleston,East,11/1/1963,0:00,6.835,NaN,5.136,2.557,2.456,-0.225,NaN,-3.765,0
Charleston,East,12/1/1963,0:00,7.036,NaN,4.857,2.206,2.104,-0.645,NaN,-3.063,0
Charleston,East,1/1/1964,0:00,6.235,NaN,4.585,1.967,1.875,-0.835,NaN,-2.666,0
Charleston,East,2/1/1964,0:00,6.635,NaN,4.506,1.914,1.845,-0.825,NaN,-2.266,0
Charleston,East,3/1/1964,0:00,5.736,NaN,4.686,2.137,2.045,-0.606,NaN,-1.764,0
Charleston,East,4/1/1964,0:00,6.307,5.097,4.775,2.206,2.114,-0.543,-0.684,-1.695,0
Charleston,East,5/1/1964,0:00,6.635,NaN,5.244,2.715,2.626,-0.005,NaN,-1.764,0
Charleston,East,6/1/1964,0:00,7.036,NaN,5.136,2.606,2.475,-0.186,NaN,-1.564,0
Charleston,East,7/1/1964,0:00,6.435,5.185,4.814,2.226,2.104,-0.596,-0.763,-1.964,0
Charleston,East,8/1/1964,0:00,6.835,NaN,5.234,2.636,2.524,-0.195,NaN,-1.265,0
Charleston,East,9/1/1964,0:00,6.937,NaN,5.786,3.246,3.125,0.477,NaN,-0.763,0
Charleston,East,10/1/1964,0:00,6.737,NaN,5.625,3.154,2.997,0.375,NaN,-1.163,0
Charleston,East,11/1/1964,0:00,6.537,NaN,5.234,2.734,2.626,0.005,NaN,-1.865,0
Charleston,East,12/1/1964,0:00,6.635,NaN,4.867,2.367,2.246,-0.386,NaN,-2.266,0
Charleston,East,1/1/1965,0:00,6.635,NaN,4.746,2.226,2.124,-0.494,NaN,-2.266,0
Charleston,East,2/1/1965,0:00,6.737,NaN,4.834,2.295,2.206,-0.425,NaN,-2.564,0
Charleston,East,3/1/1965,0:00,5.835,NaN,4.755,2.226,2.114,-0.514,NaN,-1.764,0
Charleston,East,4/1/1965,0:00,6.337,NaN,5.126,2.544,2.446,-0.235,NaN,-1.363,0
Charleston,East,5/1/1965,0:00,6.835,NaN,4.795,2.265,2.114,-0.563,NaN,-1.665,0
Charleston,East,6/1/1965,0:00,6.435,NaN,4.906,2.324,2.206,-0.504,NaN,-1.865,0
Charleston,East,7/1/1965,0:00,7.334,NaN,5.067,2.436,2.314,-0.435,NaN,-1.964,0
Charleston,East,8/1/1965,0:00,6.337,NaN,4.975,2.347,2.255,-0.464,NaN,-1.964,0
Charleston,East,9/1/1965,0:00,6.737,NaN,5.556,3.076,2.967,0.366,NaN,-0.963,0
Charleston,East,10/1/1965,0:00,6.635,NaN,5.336,2.967,2.846,0.356,NaN,-1.065,0
Charleston,East,11/1/1965,0:00,7.137,NaN,5.297,2.866,2.744,0.205,NaN,-0.963,0
Charleston,East,12/1/1965,0:00,6.537,NaN,4.985,2.505,2.396,-0.195,NaN,-1.665,0
Charleston,East,1/1/1966,0:00,6.635,NaN,4.985,2.534,2.416,-0.153,NaN,-2.065,5
Charleston,East,2/1/1966,0:00,NaN,NaN,4.785,2.236,2.115,-0.553,NaN,NaN,5
Charleston,East,3/1/1966,0:00,NaN,NaN,4.916,2.436,2.314,-0.284,NaN,NaN,5
Charleston,East,4/1/1966,0:00,6.235,NaN,4.896,2.347,2.216,-0.455,NaN,-2.164,0
Charleston,East,5/1/1966,0:00,6.737,NaN,5.297,2.767,2.636,-0.035,NaN,-1.265,0
Charleston,East,6/1/1966,0:00,6.937,NaN,5.346,2.826,2.695,0.044,NaN,-1.065,0
Charleston,East,7/1/1966,0:00,6.737,NaN,5.034,2.557,2.436,-0.176,NaN,-1.265,0
Charleston,East,8/1/1966,0:00,NaN,NaN,5.005,2.495,2.377,-0.254,NaN,NaN,5
Charleston,East,9/1/1966,0:00,6.937,NaN,5.287,2.846,2.725,0.165,NaN,-1.265,0
Charleston,East,10/1/1966,0:00,6.635,NaN,5.225,2.816,2.695,0.165,NaN,-0.963,0
Charleston,East,11/1/1966,0:00,6.537,NaN,5.024,2.587,2.475,-0.074,NaN,-1.564,0
Charleston,East,12/1/1966,0:00,6.737,NaN,5.106,2.597,2.485,-0.133,NaN,-1.564,0
Charleston,East,1/1/1967,0:00,6.137,NaN,4.867,2.324,2.246,-0.386,NaN,-1.665,0
Charleston,East,2/1/1967,0:00,6.035,NaN,4.657,2.177,2.075,-0.504,NaN,-2.666,0
Charleston,East,3/1/1967,0:00,6.435,NaN,4.706,2.196,2.095,-0.514,NaN,-1.465,0
Charleston,East,4/1/1967,0:00,6.737,NaN,4.946,2.515,2.406,-0.133,NaN,-1.665,0
Charleston,East,5/1/1967,0:00,7.436,NaN,5.057,2.646,2.524,-0.005,NaN,-1.465,0
Charleston,East,6/1/1967,0:00,7.036,NaN,5.385,3.007,2.885,0.375,NaN,-0.865,0
Charleston,East,7/1/1967,0:00,6.035,NaN,4.686,2.255,2.157,-0.386,NaN,-1.265,0
Charleston,East,8/1/1967,0:00,6.235,NaN,5.005,2.616,2.505,0.005,NaN,-1.065,0
Charleston,East,9/1/1967,0:00,6.937,NaN,5.635,3.276,3.154,0.664,NaN,-0.166,0
Charleston,East,10/1/1967,0:00,6.435,NaN,5.326,2.885,2.767,0.215,NaN,-0.865,0
Charleston,East,11/1/1967,0:00,7.236,NaN,5.146,2.705,2.597,0.044,NaN,-0.963,0
Charleston,East,12/1/1967,0:00,7.036,NaN,5.146,2.646,2.534,-0.084,NaN,-1.665,0
Charleston,East,1/1/1968,0:00,6.816,NaN,5.024,2.544,2.446,-0.143,NaN,-1.245,0
Charleston,East,2/1/1968,0:00,6.294,NaN,5.097,2.656,2.567,0.024,NaN,-1.626,0
Charleston,East,3/1/1968,0:00,5.845,NaN,4.486,2.016,1.937,-0.625,NaN,-1.626,0
Charleston,East,4/1/1968,0:00,6.455,NaN,4.857,2.456,2.334,-0.195,NaN,-1.514,0
Charleston,East,5/1/1968,0:00,6.606,NaN,4.857,2.446,2.357,-0.143,NaN,-1.524,0
Charleston,East,6/1/1968,0:00,6.786,NaN,5.034,2.606,2.475,-0.094,NaN,-1.495,0
Charleston,East,7/1/1968,0:00,6.894,NaN,4.936,2.446,2.334,-0.274,NaN,-1.534,0
Charleston,East,8/1/1968,0:00,6.685,NaN,5.185,2.715,2.606,0.015,NaN,-1.426,0
Charleston,East,9/1/1968,0:00,6.717,NaN,5.444,3.076,2.935,0.425,NaN,-0.474,0
Charleston,East,10/1/1968,0:00,6.904,NaN,5.444,3.085,2.967,0.477,NaN,-0.553,0
Charleston,East,11/1/1968,0:00,6.547,NaN,4.916,2.495,2.406,-0.113,NaN,-1.495,0
Charleston,East,12/1/1968,0:00,6.547,NaN,4.657,2.216,2.124,-0.405,NaN,-1.485,0
Charleston,East,1/1/1969,0:00,6.235,5.067,4.647,2.206,2.114,-0.425,-0.596,-1.564,0
Charleston,East,2/1/1969,0:00,7.236,5.395,5.097,2.656,2.544,-0.015,-0.215,-1.363,0
Charleston,East,3/1/1969,0:00,6.337,5.106,4.765,2.367,2.236,-0.294,-0.523,-1.465,0
Charleston,East,4/1/1969,0:00,6.137,5.205,4.805,2.357,2.255,-0.294,-0.425,-1.465,0
Charleston,East,5/1/1969,0:00,6.737,5.503,5.034,2.534,2.416,-0.215,-0.376,-1.265,0
Charleston,East,6/1/1969,0:00,6.737,5.713,5.215,2.725,2.587,-0.044,-0.274,-1.363,0
Charleston,East,7/1/1969,0:00,6.635,5.526,5.067,2.524,2.406,-0.264,-0.445,-1.363,0
Charleston,East,8/1/1969,0:00,7.036,5.677,5.297,2.826,2.705,0.106,-0.074,-0.963,0
Charleston,East,9/1/1969,0:00,7.036,5.894,5.585,3.227,3.105,0.615,0.464,-0.064,0
Charleston,East,10/1/1969,0:00,6.937,5.946,5.605,3.295,3.177,0.746,0.576,-0.665,0
Charleston,East,11/1/1969,0:00,6.937,5.648,5.267,2.856,2.767,0.254,0.054,-1.465,0
Charleston,East,12/1/1969,0:00,7.236,5.306,4.896,2.485,2.396,-0.114,-0.363,-1.363,0
Charleston,East,1/1/1970,0:00,6.235,NaN,4.736,2.285,2.206,-0.333,NaN,-2.266,0
Charleston,East,2/1/1970,0:00,6.235,NaN,4.624,2.124,2.036,-0.553,NaN,-2.065,0
Charleston,East,3/1/1970,0:00,7.036,NaN,4.824,2.396,2.285,-0.264,NaN,-1.363,0
Charleston,East,4/1/1970,0:00,6.835,NaN,5.097,2.606,2.495,-0.104,NaN,-1.265,5
Charleston,East,5/1/1970,0:00,6.537,NaN,5.126,2.636,2.515,-0.094,NaN,-1.163,0
Charleston,East,6/1/1970,0:00,6.337,NaN,5.267,2.826,2.675,0.087,NaN,-1.163,0
Charleston,East,7/1/1970,0:00,6.635,NaN,4.985,2.534,2.426,-0.143,NaN,-1.363,0
Charleston,East,8/1/1970,0:00,6.635,NaN,5.067,2.606,2.505,-0.054,NaN,-1.665,0
Charleston,East,9/1/1970,0:00,6.737,NaN,5.405,2.987,2.895,0.385,NaN,-0.865,0
Charleston,East,10/1/1970,0:00,7.334,NaN,5.906,3.535,3.427,0.956,NaN,-0.563,0
Charleston,East,11/1/1970,0:00,6.737,NaN,5.316,2.915,2.807,0.307,NaN,-0.763,0
Charleston,East,12/1/1970,0:00,7.534,NaN,5.356,2.866,2.767,0.175,NaN,-1.465,0
Charleston,East,1/1/1971,0:00,6.337,NaN,4.906,2.387,2.295,-0.314,NaN,-2.564,0
Charleston,East,2/1/1971,0:00,6.435,NaN,4.657,2.177,2.075,-0.504,NaN,-1.865,0
Charleston,East,3/1/1971,0:00,6.786,NaN,4.785,2.275,2.167,-0.455,NaN,-1.426,0
Charleston,East,4/1/1971,0:00,6.904,NaN,4.867,2.416,2.295,-0.264,NaN,-1.416,0
Charleston,East,5/1/1971,0:00,6.904,NaN,5.015,2.567,2.446,-0.123,NaN,-1.245,0
Charleston,East,6/1/1971,0:00,6.566,NaN,5.116,2.656,2.544,-0.025,NaN,-0.845,0
Charleston,East,7/1/1971,0:00,5.966,NaN,4.887,2.475,2.347,-0.195,NaN,-1.304,0
Charleston,East,8/1/1971,0:00,6.737,NaN,5.234,2.836,2.715,0.195,NaN,-0.835,0
Charleston,East,9/1/1971,0:00,6.796,NaN,5.595,3.217,3.066,0.536,NaN,-0.743,0
Charleston,East,10/1/1971,0:00,7.324,NaN,5.897,3.476,3.325,0.756,NaN,-0.704,0
Charleston,East,11/1/1971,0:00,7.065,NaN,5.697,3.256,3.105,0.517,NaN,-1.216,0
Charleston,East,12/1/1971,0:00,7.685,NaN,5.375,2.856,2.734,0.097,NaN,-1.245,0
Charleston,East,1/1/1972,0:00,6.737,NaN,5.116,2.636,2.495,-0.113,NaN,-1.265,0
Charleston,East,2/1/1972,0:00,6.235,NaN,4.926,2.505,2.377,-0.166,NaN,-2.564,0
Charleston,East,3/1/1972,0:00,7.036,NaN,5.034,2.577,2.446,-0.133,NaN,-2.364,0
Charleston,East,4/1/1972,0:00,NaN,NaN,5.146,2.695,2.557,-0.035,NaN,NaN,5
Charleston,East,5/1/1972,0:00,NaN,NaN,5.526,3.177,3.036,0.546,NaN,NaN,5
Charleston,East,6/1/1972,0:00,7.236,NaN,5.395,2.977,2.836,0.267,NaN,-1.163,0
Charleston,East,7/1/1972,0:00,6.737,NaN,5.015,2.465,2.324,-0.376,NaN,-1.065,0
Charleston,East,8/1/1972,0:00,6.635,NaN,5.395,2.895,2.767,0.126,NaN,-1.465,0
Charleston,East,9/1/1972,0:00,NaN,NaN,5.517,3.076,2.954,0.395,NaN,NaN,5
Charleston,East,10/1/1972,0:00,6.937,NaN,5.677,3.266,3.164,0.644,NaN,-0.865,0
Charleston,East,11/1/1972,0:00,7.436,NaN,5.746,3.295,3.187,0.625,NaN,-0.865,0
Charleston,East,12/1/1972,0:00,6.435,NaN,5.225,2.767,2.665,0.106,NaN,-2.065,0
Charleston,East,1/1/1973,0:00,6.737,NaN,5.435,2.944,2.895,0.356,NaN,-1.065,0
Charleston,East,2/1/1973,0:00,7.026,NaN,5.454,2.977,2.895,0.336,NaN,-1.534,5
Charleston,East,3/1/1973,0:00,6.337,NaN,5.487,3.017,2.905,0.326,NaN,-1.954,0
